ORG_INFO_COMPANY_CODE,YOUR_EEID,COUNTRY_NAME,IND_NAME,POS_CODE,YOUR_CODE,YOUR_TITLE,YOUR_GRADE,EMP_ROLE,SUP_ID,ORG_CODE,EMP_TYPE,EMP_CLASS,TIME_W,BASE_SALARY,CURR_CODE,NUM_MONTHS,STIELIG,BONTGT
Company A,40111931,France,Computer/Hardware Systems,ACBP5,00B07J,Business Strategy Manager III,M13,Internal,43993083,GOM,Regular,France - Cadre,100%,68823,EUR,12,Y,6882
Company A,16221243,United Kingdom,Computer/Hardware Systems,ACBP5,00B06J,Business Planning Manager III,M17,Internal,230319,GBO,Regular,,100%,67737,GBP,12,Y,6774
Company A,70001955,United Kingdom,Computer/Hardware Systems,ACBP5,00B07J,Business Strategy Manager III,M17,Internal,43610081,GOM,Regular,,100%,66700,GBP,12,Y,6670
Company A,40455887,Spain,Computer/Hardware Systems,ACBP5,00B06J,Business Planning Manager III,M15,Internal,20590595,GBO,Regular,,100%,65728,EUR,12,Y,6573
Company A,1027485,France,Computer/Hardware Systems,ACBP5,00B06J,Business Planning Manager III,M13,Internal,16271907,GOM,Regular,France - Cadre,70%,61729.5,EUR,12,Y,8819
Company A,120171673,Greece,Computer/Hardware Systems,ACBP5,00B06J,Business Planning Manager III,M13,Internal,43682785,CMP,Regular,,100%,61534,EUR,14,Y,6153
Company A,990055,Greece,Computer/Hardware Systems,ACBP5,00B06J,Business Planning Manager III,M13,Internal,945279,GOM,Regular,,100%,59528,EUR,14,Y,5953
Company A,20570743,Slovakia,Computer/Hardware Systems,ACBP5,00B06J,Business Planning Manager III,M16,Internal,40447673,GOM,Regular,,100%,52246,EUR,12,Y,5225
Company A,120306261,Slovakia,Computer/Hardware Systems,ACBP5,00B06J,Business Planning Manager III,M16,Internal,230319,GBO,Regular,,100%,42000,EUR,12,Y,4200
Company A,120275173,United States,Computer/Hardware Systems,ACCE3,00V05A,SVP Corporate Communications,SVP,Internal,883063,GCO,Regular,US - Exempt,100%,525000,USD,12,Y,420000
Company A,43707539,United States,Computer/Hardware Systems,ACCM3,00217P,Manager Communications I,M28,Internal,40418605,FSGL,Regular,US - Exempt,100%,163472,USD,12,Y,40868
Company A,43489435,United Kingdom,Computer/Hardware Systems,ACCM3,00217P,Manager Communications I,M16,Internal,43543171,GCO,Regular,,100%,67086,GBP,12,Y,6709
Company A,43481329,Australia,Computer/Hardware Systems,ACCM4,00217Q,Manager Communications II,M18,Internal,43617623,GCO,Regular,,100%,203799,AUD,12,Y,33474
Company A,120095305,United States,Computer/Hardware Systems,ACCM4,00217Q,Manager Communications II,M30,Internal,43730633,LEGO,Regular,US - Exempt,100%,198547,USD,12,Y,29782
Company A,120302555,United States,Computer/Hardware Systems,ACCM4,00217Q,Manager Communications II,M30,Internal,44000975,GCO,Regular,US - Exempt,100%,194655,USD,12,Y,29198
Company A,120286531,United States,Computer/Hardware Systems,ACCM4,00217Q,Manager Communications II,M30,Internal,44000975,GCO,Regular,US - Exempt,100%,190557,USD,12,Y,28584
Company A,43543171,United States,Computer/Hardware Systems,ACCM4,00217Q,Manager Communications II,M30,Internal,120303369,GCO,Regular,US - Exempt,100%,180000,USD,12,Y,27000
Company A,120115461,United States,Computer/Hardware Systems,ACCM4,00217Q,Manager Communications II,M30,Internal,120287911,GCO,Regular,US - Exempt,100%,176800,USD,12,Y,26520
Company A,20027043,United States,Computer/Hardware Systems,ACCM4,00217Q,Manager Communications II,M30,Internal,40244777,CMPT,Regular,US - Exempt,100%,164386,USD,12,Y,24658
Company A,43834791,United States,Computer/Hardware Systems,ACCM4,00217Q,Manager Communications II,M30,Internal,120269017,HR,Regular,US - Exempt,100%,144933,USD,12,Y,21740
Company A,120159435,United States,Computer/Hardware Systems,ACCM4,00217Q,Manager Communications II,M30,Internal,120287911,GCO,Regular,US - Exempt,100%,135340,USD,12,Y,20301
Company A,40192585,United States,Computer/Hardware Systems,ACCM5,00V01Y,Dir Corporate Communications I,DIR1,Internal,1130043,GCO,Regular,US - Exempt,100%,198860,USD,12,Y,59658
Company A,120303369,United States,Professional Services/Outsourcing Solutions,ACCM5,00V01Y,Dir Corporate Communications I,DIR1,Internal,1130043,GRLK,Regular,US - Exempt,100%,185000,USD,12,Y,55500
Company A,70033497,United States,Networking,ACCM5,00V01X,Dir Corporate Communications II,DIR2,Internal,70007169,EDG,Regular,US - Exempt,100%,265000,USD,12,Y,92750
Company A,120290105,United States,Computer/Hardware Systems,ACCM5,00V01X,Dir Corporate Communications II,DIR2,Internal,43617623,GCO,Regular,US - Exempt,100%,240900,USD,12,Y,84315
Company A,120287911,United States,Computer/Hardware Systems,ACCM5,00V01X,Dir Corporate Communications II,DIR2,Internal,1130043,GCO,Regular,US - Exempt,100%,221340,USD,12,Y,77469
Company A,120286105,United States,Computer/Hardware Systems,ACCM5,00V01X,Dir Corporate Communications II,DIR2,Internal,120275173,GCO,Regular,US - Exempt,100%,218914,USD,12,Y,76620
Company A,120285005,United States,Computer/Hardware Systems,ACCM5,00V01X,Dir Corporate Communications II,DIR2,Internal,120275173,GCO,Regular,US - Exempt,100%,210638,USD,12,Y,73723
Company A,817611,United Kingdom,Computer/Hardware Systems,ACCM5,00V01X,Dir Corporate Communications II,DIR2,Internal,120275173,GCO,Regular,,100%,154810,GBP,12,Y,54184
Company A,120305577,Poland,Computer/Hardware Systems,ACCP1,00217F,Communications Prof I,M16,Internal,817611,GCO,Fixed Contract,,100%,80400,PLN,12,Y,2573
Company A,120309621,India,Computer/Hardware Systems,ACCP2,00217G,Communications Prof II,M17,Internal,120303369,GOM,Regular,,100%,868944.29,INR,12,Y,29811
Company A,43966453,Mexico,Computer/Hardware Systems,ACCP2,00217G,Communications Prof II,M09,Internal,43543171,GCO,Regular,,100%,448649,MXN,13,Y,14357
Company A,120300681,United States,Computer/Hardware Systems,ACCP2,00217G,Communications Prof II,M23,Internal,120290105,GCO,Regular,US - Exempt,100%,100035,USD,12,Y,3201
Company A,120284799,United States,Computer/Hardware Systems,ACCP2,00217G,Communications Prof II,M23,Internal,120302555,GCO,Regular,US - Exempt,100%,79114,USD,12,Y,2532
Company A,120285599,United States,Computer/Hardware Systems,ACCP2,00217G,Communications Prof II,M23,Internal,120115461,GCO,Regular,US - Exempt,100%,76500,USD,12,Y,2448
Company A,120054409,United States,Computer/Hardware Systems,ACCP2,00217G,Communications Prof II,M23,Internal,120290747,GCO,Regular,US - Exempt,100%,67893,USD,12,Y,2173
Company A,120090905,United States,Computer/Hardware Systems,ACCP2,00217G,Communications Prof II,M23,Internal,120159435,GCO,Regular,US - Exempt,100%,61782,USD,12,Y,1977
Company A,120252625,United Kingdom,Computer/Hardware Systems,ACCP2,00217G,Communications Prof II,M09,Internal,43489435,GCO,Regular,,100%,29900,GBP,12,Y,957
Company A,40858083,Costa Rica,Computer/Hardware Systems,ACCP3,00217H,Communications Manager I,M10,Internal,40192585,GCO,Regular,,100%,16101093,CRC,13,Y,515235
Company A,43828807,India,Computer/Hardware Systems,ACCP3,00217H,Communications Manager I,M22,Internal,120286531,GCO,Regular,,100%,1617405.84,INR,12,Y,55488
Company A,120286561,Australia,Computer/Hardware Systems,ACCP3,00217H,Communications Manager I,M10,Internal,20812791,GOM,Regular,,100%,128373,AUD,12,Y,4498
Company A,120175225,United States,Computer/Hardware Systems,ACCP3,00217H,Communications Manager I,M25,Internal,120115461,GCO,Regular,US - Exempt,100%,94016,USD,12,Y,3009
Company A,120302063,United States,Computer/Hardware Systems,ACCP3,00217H,Communications Manager I,M25,Internal,120286531,GCO,Regular,US - Exempt,100%,91800,USD,12,Y,2938
Company A,120296529,Spain,Computer/Hardware Systems,ACCP3,00217H,Communications Manager I,M11,Internal,43543171,GCO,Regular,,100%,32079,EUR,12,Y,1027
Company A,43173131,India,Computer/Hardware Systems,ACCP4,00217I,Communications Manager II,M27,Internal,43093887,CME,Regular,,100%,2561396.27,INR,12,Y,205953
Company A,391479,Mexico,Computer/Hardware Systems,ACCP4,00217I,Communications Manager II,M16,Internal,43543171,GCO,Regular,,100%,723644,MXN,13,Y,54273
Company A,120276385,United States,Computer/Hardware Systems,ACCP4,00217I,Communications Manager II,M27,Internal,120286531,GCO,Regular,US - Exempt,100%,150000,USD,12,Y,11250
Company A,120132943,United States,Computer/Hardware Systems,ACCP4,00217I,Communications Manager II,M27,Internal,120286531,GCO,Regular,US - Exempt,100%,145000,USD,12,Y,10875
Company A,70029533,United States,Computer/Hardware Systems,ACCP4,00217I,Communications Manager II,M27,Internal,42693307,FSGL,Regular,US - Exempt,100%,136673,USD,12,Y,27335
Company A,120306113,United States,Computer/Hardware Systems,ACCP4,00217I,Communications Manager II,M27,Internal,120287911,HR,Regular,US - Exempt,100%,133000,USD,12,Y,9975
Company A,43916239,United States,Computer/Hardware Systems,ACCP4,00217I,Communications Manager II,M27,Internal,43254333,FSGL,Regular,US - Exempt,100%,122482,USD,12,Y,24496
Company A,20021773,United States,Computer/Hardware Systems,ACCP4,00217I,Communications Manager II,M27,Internal,120159435,GCO,Regular,US - Exempt,100%,104046,USD,12,Y,7803
Company A,120119917,United States,Computer/Hardware Systems,ACCP4,00217I,Communications Manager II,M27,Internal,120286531,GCO,Regular,US - Exempt,100%,92248,USD,12,Y,6919
Company A,40669551,United States,Computer/Hardware Systems,ACCP4,00217I,Communications Manager II,M27,Internal,40192585,GCO,Regular,US - Exempt,100%,83321,USD,12,Y,6249
Company A,40803605,Italy,Computer/Hardware Systems,ACCP4,00217I,Communications Manager II,M12,Internal,120303369,GCO,Regular,Italy - Impiegati,100%,56529,EUR,14,Y,4240
Company A,43976421,Italy,Computer/Hardware Systems,ACCP4,00217I,Communications Manager II,M12,Internal,120159435,GCO,Regular,Italy - Impiegati,100%,51994,EUR,14,Y,3900
Company A,120309041,United States,Computer/Hardware Systems,ACCP5,00217J,Communications Manager III,M29,Internal,1130043,STOR,Regular,US - Exempt,100%,210000,USD,12,Y,21000
Company A,120307251,United States,Computer/Hardware Systems,ACCP5,00217J,Communications Manager III,M29,Internal,1130043,CMPT,Regular,US - Exempt,100%,170000,USD,12,Y,17000
Company A,120077097,United States,Computer/Hardware Systems,ACCP5,00217J,Communications Manager III,M29,Internal,120285485,CMP,Regular,US - Exempt,100%,165753,USD,12,Y,16575
Company A,20048167,United States,Computer/Hardware Systems,ACCP5,00217J,Communications Manager III,M29,Internal,1130043,GCO,Regular,US - Exempt,100%,160742,USD,12,Y,16074
Company A,43960675,United States,Computer/Hardware Systems,ACCP5,00217J,Communications Manager III,M29,Internal,120286531,GCO,Regular,US - Exempt,100%,152543,USD,12,Y,15254
Company A,120299857,United States,Computer/Hardware Systems,ACCP5,00217J,Communications Manager III,M29,Internal,120286531,GCO,Regular,US - Exempt,100%,149350,USD,12,Y,14935
Company A,40397347,United States,Computer/Hardware Systems,ACCP5,00217J,Communications Manager III,M29,Internal,120303369,GCO,Regular,US - Exempt,100%,143244,USD,12,Y,14324
Company A,43942581,United States,Computer/Hardware Systems,ACCP5,00217J,Communications Manager III,M29,Internal,42693307,FSGL,Regular,US - Exempt,100%,140932,USD,12,Y,35233
Company A,40766757,Singapore,Computer/Hardware Systems,ACCP5,00217J,Communications Manager III,M23,Internal,328173,GOM,Regular,,100%,131053,SGD,13,Y,13105
Company A,13001887,Germany,Computer/Hardware Systems,ACCP5,00217J,Communications Manager III,M13,Internal,120303369,GCO,Regular,,100%,130250,EUR,13.22,Y,13025
Company A,120060379,France,Computer/Hardware Systems,ACCP5,00217J,Communications Manager III,M13,Internal,817611,GCO,Regular,France - Cadre,100%,119658,EUR,12,Y,11966
Company A,43839531,United States,Computer/Hardware Systems,ACCP5,00217J,Communications Manager III,M29,Internal,1130043,GCO,Regular,US - Exempt,50%,81400,USD,12,Y,16280
Company A,120168161,India,Computer/Hardware Systems,ADBM3,00S55P,"Manager, Data Science I",M31,Internal,40745455,CME,Regular,,100%,5534418.95,INR,12,Y,593338
Company A,120145095,United States,Computer/Hardware Systems,ADBM3,00S55P,"Manager, Data Science I",M30,Internal,1184831,CMP,Regular,US - Exempt,100%,187831,USD,12,Y,18783
Company A,42897137,India,Computer/Hardware Systems,ADBM4,00S55Q,"Manager, Data Science II",M36,Internal,40600585,GBO,Regular,,100%,7102939.11,INR,12,Y,1142246
Company A,43603543,India,Computer/Hardware Systems,ADBM4,00S55Q,"Manager, Data Science II",M36,Internal,40576715,CMP,Regular,,100%,4602183.88,INR,12,Y,740091
Company A,120300339,United States,Computer/Hardware Systems,ADBM4,00S55Q,"Manager, Data Science II",M31,Internal,40576715,CMP,Regular,US - Exempt,100%,225333,USD,12,Y,33800
Company A,43106747,United States,Computer/Hardware Systems,ADBM4,00S55Q,"Manager, Data Science II",M31,Internal,1056389,LEGO,Regular,US - Exempt,100%,162941,USD,12,Y,24441
Company A,120165399,India,Computer/Hardware Systems,ADBP1,00S55F,Data Scientist I,M16,Internal,42897137,GBO,Regular,,100%,1003714.31,INR,12,Y,34434
Company A,120272223,United States,Computer/Hardware Systems,ADBP1,00S55F,Data Scientist I,M24,Internal,120300339,CMP,Regular,US - Exempt,100%,94783,USD,12,Y,3033
Company A,70029125,United Kingdom,Computer/Hardware Systems,ADBP1,00S55F,Data Scientist I,M08,Internal,42900645,GOM,Regular,,100%,30000,GBP,12,Y,960
Company A,120296011,India,Computer/Hardware Systems,ADBP2,00S55G,Data Scientist II,M20,Internal,43603543,CMP,Regular,,100%,1728404.28,INR,12,Y,59296
Company A,120287249,United States,Computer/Hardware Systems,ADBP2,00S55G,Data Scientist II,M26,Internal,20010121,CMPT,Regular,US - Exempt,100%,93600,USD,12,Y,2995
Company A,120303277,Singapore,Computer/Hardware Systems,ADBP2,00S55G,Data Scientist II,M13,Internal,120291975,GBO,Regular,,100%,72930,SGD,13,Y,2334
Company A,120281293,India,Computer/Hardware Systems,ADBP3,00S55H,Data Scientist III,M25,Internal,120145095,CMP,Regular,,100%,2512317.28,INR,12,Y,86190
Company A,120115651,India,Computer/Hardware Systems,ADBP3,00S55H,Data Scientist III,M25,Internal,43603543,CMP,Regular,,100%,2506792.5,INR,12,Y,86000
Company A,120021973,India,Networking,ADBP3,00S55H,Data Scientist III,M25,Internal,40796699,EDG,Regular,,100%,2099829.31,INR,12,Y,72038
Company A,120135261,India,Computer/Hardware Systems,ADBP3,00S55H,Data Scientist III,M25,Internal,43603543,CMP,Regular,,100%,2052466.14,INR,12,Y,70414
Company A,120153677,India,Computer/Hardware Systems,ADBP3,00S55H,Data Scientist III,M25,Internal,42897137,GBO,Regular,,100%,1925354.64,INR,12,Y,66053
Company A,43490831,India,Computer/Hardware Systems,ADBP3,00S55H,Data Scientist III,M25,Internal,42897137,GBO,Regular,,100%,1682447.87,INR,12,Y,57719
Company A,70032925,United States,Computer/Hardware Systems,ADBP3,00S55H,Data Scientist III,M27,Internal,70030387,GLMC,Regular,US - Exempt,100%,155295,USD,12,Y,15530
Company A,120284791,United States,Computer/Hardware Systems,ADBP3,00S55H,Data Scientist III,M27,Internal,120300339,CMP,Regular,US - Exempt,100%,146717,USD,12,Y,4695
Company A,70032621,United States,Computer/Hardware Systems,ADBP3,00S55H,Data Scientist III,M27,Internal,70030877,GLMC,Regular,US - Exempt,100%,129413,USD,12,Y,12941
Company A,120304451,Singapore,Computer/Hardware Systems,ADBP3,00S55H,Data Scientist III,M15,Internal,43658061,GOM,Regular,,100%,108000,SGD,13,Y,3456
Company A,120273947,United States,Computer/Hardware Systems,ADBP3,00S55H,Data Scientist III,M27,Internal,43106747,LEGO,Regular,US - Exempt,100%,103000,USD,12,Y,3296
Company A,120303295,Singapore,Computer/Hardware Systems,ADBP3,00S55H,Data Scientist III,M15,Internal,120291975,GBO,Regular,,100%,98634,SGD,13,Y,3156
Company A,120308811,Singapore,Computer/Hardware Systems,ADBP3,00S55H,Data Scientist III,M15,Internal,43658061,GOM,Regular,,100%,78000,SGD,13,Y,2496
Company A,120303301,Singapore,Computer/Hardware Systems,ADBP3,00S55H,Data Scientist III,M15,Internal,43658061,GOM,Regular,,100%,66950,SGD,13,Y,2142
Company A,42870839,India,Computer/Hardware Systems,ADBP4,00S55I,Data Scientist IV,M30,Internal,1173955,GOM,Regular,,100%,4404772.55,INR,12,Y,354173
Company A,120297629,India,Computer/Hardware Systems,ADBP4,00S55I,Data Scientist IV,M30,Internal,1173955,GOM,Regular,,100%,4323342.6,INR,12,Y,347625
Company A,120302735,India,Computer/Hardware Systems,ADBP4,00S55I,Data Scientist IV,M30,Internal,42897137,GBO,Regular,,100%,3287595.26,INR,12,Y,264344
Company A,120182801,India,Professional Services/Outsourcing Solutions,ADBP4,E0S55I,Data Scientist IV b,M28,Internal,230599,GRLK,Regular,,100%,2798593.37,INR,12,Y,225025
Company A,43135761,India,Computer/Hardware Systems,ADBP4,E0S55I,Data Scientist IV b,M28,Internal,43603543,CMP,Regular,,100%,2737652.55,INR,12,Y,220125
Company A,43355529,India,Computer/Hardware Systems,ADBP4,00S55I,Data Scientist IV,M30,Internal,43426373,FIN,Regular,,100%,2706641.23,INR,12,Y,217632
Company A,120285431,India,Professional Services/Outsourcing Solutions,ADBP4,00S55I,Data Scientist IV,M30,Internal,1080425,GRLK,Regular,,100%,2697947.67,INR,12,Y,216933
Company A,43483471,India,Computer/Hardware Systems,ADBP4,E0S55I,Data Scientist IV b,M28,Internal,43603543,CMP,Regular,,100%,2690027.84,INR,12,Y,216296
Company A,120295175,India,Computer/Hardware Systems,ADBP4,E0S55I,Data Scientist IV b,M28,Internal,43603543,CMP,Regular,,100%,2633629.2,INR,12,Y,211761
Company A,120284675,United States,Computer/Hardware Systems,ADBP4,00S55I,Data Scientist IV,M29,Internal,120300339,CMP,Regular,US - Exempt,100%,176432,USD,12,Y,13232
Company A,9473553,United States,Computer/Hardware Systems,ADBP4,00S55I,Data Scientist IV,M29,Internal,120300339,CMP,Regular,US - Exempt,100%,126070,USD,12,Y,9455
Company A,120308821,India,Computer/Hardware Systems,ADBP5,00S55J,Data Scientist V,M33,Internal,828969,CMPT,Regular,,100%,6062940,INR,12,Y,650000
Company A,43471795,India,Computer/Hardware Systems,ADBP5,00S55J,Data Scientist V,M33,Internal,43426373,FIN,Regular,,100%,5492702.95,INR,12,Y,588866
Company A,40567643,India,Computer/Hardware Systems,ADBP5,00S55J,Data Scientist V,M33,Internal,120302441,GBO,Regular,,100%,5363370,INR,12,Y,575000
Company A,42903447,India,Computer/Hardware Systems,ADBP5,00S55J,Data Scientist V,M33,Internal,43426373,FIN,Regular,,100%,5190676.55,INR,12,Y,556486
